rank	formulaRank	#adducts	#predictedFPs	ConfidenceScore	CSI:FingerIDScore	ZodiacScore	SiriusScore	molecularFormula	adduct	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags	ionMass	retentionTimeInSeconds	id
37	1	1	1	0.24203569914822753	-254.9319764187508	0.9999999999999999	41.6148417932966	C18H26N4O2	[M - H]-	DTQPWOFVBSZEMJ	InChI=1S/C18H26N4O2/c23-17(6-2-8-21-9-3-7-19-21)20-11-14-10-15(13-20)16-4-1-5-18(24)22(16)12-14/h3,7,9,14-16H,1-2,4-6,8,10-13H2	null	C1CC2C3CC(CN(C3)C(=O)CCCN4C=CC=N4)CN2C(=O)C1	0.400000006	125428911;125462559;125462560;129895283	PubChem:(125428911 125462559 125462560 129895283);COCONUT:(CNP0219859)	2097154	329.1970520019531	196.51	123_2211_123
38	2	1	5	0.24174016071766746	-182.24558452233515	0.7804020100502512	27.410230645695044	C11H20N4O2	[M + Cl]-	LFNFNJYYTXESHV	InChI=1S/C11H20N4O2/c12-10(11(16)17)3-1-2-5-13-6-4-9-7-14-8-15-9/h7-8,10,13H,1-6,12H2,(H,14,15)(H,16,17)	Gizzerosine	C1=C(NC=N1)CCNCCCCC(C(=O)O)N	-2.5999999	107804;159236;10377006	COCONUT:(CNP0283250);HMDB:(39160);Natural Products:(UNPD111752 UNPD143897);PubChem:(107804 159236 10377006);PubChem class - bio and metabolites;MeSH:(107804 159236 10377006);PubMed;2304_LOTUS_DNP	18907214	275.1287841796875	159.307	97_2211_97
39	1	4	4	0.2415782298661124	-221.4429334876409	0.9999999999999999	35.454252249112486	C31H51N5O7	[M - H]-	PGUIAWATJDLBEN	InChI=1S/C31H51N5O7/c1-10-13-22-29(40)36-17-15-20(6)25(36)28(39)33-24(18(4)11-2)30(41)35(9)26(19(5)12-3)31(42)34(8)21(7)27(38)32-16-14-23(37)43-22/h10,18-22,24-26H,1,11-17H2,2-9H3,(H,32,38)(H,33,39)	destruxin A5	CCC(C)C1C(=O)N(C(C(=O)N(C(C(=O)NCCC(=O)OC(C(=O)N2CCC(C2C(=O)N1)C)CC=C)C)C)C(C)CC)C	3.0	10603716;101712466;139585039	COCONUT:(CNP0155497);MeSH:(10603716 101712466);PubChem:(10603716 101712466 139585039);PubMed;2304_LOTUS_DNP:(Cyclic peptides)	2097222	604.3700561523438	254.813	177_2211_177
40	1	1	3	0.2409055496586338	-316.21356103417594	0.8311557788944723	6.134170639990792	C30H34N4O2	[M - H]-	ZVBIJEJFLHDBLD	InChI=1S/C30H34N4O2/c35-28-13-7-12-27-25-16-22(18-34(27)28)17-32(19-25)15-14-31-30(36)26-20-33(21-26)29(23-8-3-1-4-9-23)24-10-5-2-6-11-24/h1-13,22,25-26,29H,14-21H2,(H,31,36)	null	C1C2CN(CC1C3=CC=CC(=O)N3C2)CCNC(=O)C4CN(C4)C(C5=CC=CC=C5)C6=CC=CC=C6	2.9000001	125428822	PubChem:(125428822);COCONUT:(CNP0411377)	2097154	481.2625427246094	412.177	439_2211_439
41	1	4	4	0.2347783931512855	-40.81396605681332	0.9994974874371858	30.162262716024255	C22H32O6	[M - H]-	XMWOVKVFIVCVPN	InChI=1S/C22H32O6/c1-14(24)28-13-15(10-19(26)27)6-7-17-16(12-23)11-18(25)20-21(2,3)8-5-9-22(17,20)4/h10-12,17-18,20,25H,5-9,13H2,1-4H3,(H,26,27)	null	CC(=O)OCC(=CC(=O)O)CCC1C(=CC(C2C1(CCCC2(C)C)C)O)C=O	3.5	38358933;45359952;51693856;51693858;51693860;51693862;100542046;124871522	COCONUT:(CNP0223925 CNP0261630);Natural Products:(UNPD137633);PubChem:(38358933 45359952 51693856 51693858 51693860 51693862 100542046 124871522);SuperNatural:(SN00033736 SN00037987 SN00033737 SN00037989 SN00033735 SN00037990 SN00037988 SN00234140 SN00033738);ZINC bio:(ZINC31165423 ZINC31165427 ZINC31165431 ZINC31165435 ZINC35459160 ZINC35459163 ZINC35459166 ZINC35459169);additional;Training Set;2304_LOTUS_DNP:(Labdane diterpenoids)	3727362	391.2123107910156	207.727	134_2211_134
42	1	1	1	0.23414261150501484	-154.81631925136324	0.9979899497487436	22.078418288864935	C9H14N2O8	[M - H]-	FZCSTZYAHCUGEM	InChI=1S/C9H14N2O8/c12-6(13)1-4(8(16)17)10-2-5(9(18)19)11-3-7(14)15/h4-5,10-11H,1-3H2,(H,12,13)(H,14,15)(H,16,17)(H,18,19)	Aspergillomarasmine B	C(C(C(=O)O)NCC(C(=O)O)NCC(=O)O)C(=O)O	-6.80000019	3083795;10016380;129078556	COCONUT:(CNP0145140);Natural Products:(UNPD477 UNPD186401);PubChem:(3083795 10016380 129078556);SuperNatural:(SN00401735);MeSH:(3083795);PubMed;2304_LOTUS_DNP:(aspergillomarasmine b);KEGG Mine	8593113158	277.0667724609375	104.796	71_2211_71
43	1	1	1	0.22846019084630778	-332.75350018101125	0.9999999999999999	48.94074026632964	C34H52N8O8	[M - H]-	LZYIIJVZWQGRJH	InChI=1S/C34H52N8O8/c1-7-19(6)29-34(50)41-25(15-27(36)44)30(46)37-16-28(45)38-24(14-26(43)20-10-8-9-11-21(20)35)32(48)39-22(12-17(2)3)31(47)40-23(13-18(4)5)33(49)42-29/h8-11,17-19,22-25,29H,7,12-16,35H2,1-6H3,(H2,36,44)(H,37,46)(H,38,45)(H,39,48)(H,40,47)(H,41,50)(H,42,49)	null	CCC(C)C1C(=O)NC(C(=O)NCC(=O)NC(C(=O)NC(C(=O)NC(C(=O)N1)CC(C)C)CC(C)C)CC(=O)C2=CC=CC=C2N)CC(=O)N	1.29999995	118712038	COCONUT:(CNP0351654);PubChem:(118712038);PubMed;2304_LOTUS_DNP	2097218	699.3812255859375	271.862	196_2211_196
44	1	1	1	0.22739820180165177	-293.038311960056	0.9999999999999999	59.132376619468296	C32H54N6O7	[M - H]-	RQCUMDRLAXJWLZ	InChI=1S/C32H54N6O7/c1-18(2)15-25(36-28(40)23(34)17-21-10-12-22(39)13-11-21)29(41)37-26(16-19(3)4)30(42)38-27(20(5)6)31(43)35-24(32(44)45)9-7-8-14-33/h10-13,18-20,23-27,39H,7-9,14-17,33-34H2,1-6H3,(H,35,43)(H,36,40)(H,37,41)(H,38,42)(H,44,45)	null	CC(C)CC(C(=O)NC(CC(C)C)C(=O)NC(C(C)C)C(=O)NC(CCCCN)C(=O)O)NC(=O)C(CC1=CC=C(C=C1)O)N	1.97837138	""	COCONUT:(CNP0166752);Natural Products:(UNPD13050);SuperNatural:(SN00386987);2304_LOTUS_DNP	3178496	633.4005737304688	360.839	328_2211_328
45	1	1	1	0.22583010874371973	-384.8246556565221	0.9999999999999999	29.542446621039574	C34H52N8O8	[M - H]-	LZYIIJVZWQGRJH	InChI=1S/C34H52N8O8/c1-7-19(6)29-34(50)41-25(15-27(36)44)30(46)37-16-28(45)38-24(14-26(43)20-10-8-9-11-21(20)35)32(48)39-22(12-17(2)3)31(47)40-23(13-18(4)5)33(49)42-29/h8-11,17-19,22-25,29H,7,12-16,35H2,1-6H3,(H2,36,44)(H,37,46)(H,38,45)(H,39,48)(H,40,47)(H,41,50)(H,42,49)	null	CCC(C)C1C(=O)NC(C(=O)NCC(=O)NC(C(=O)NC(C(=O)NC(C(=O)N1)CC(C)C)CC(C)C)CC(=O)C2=CC=CC=C2N)CC(=O)N	1.29999995	118712038	COCONUT:(CNP0351654);PubChem:(118712038);PubMed;2304_LOTUS_DNP	2097218	699.380615234375	280.136	206_2211_206
46	2	1	2	0.22163051091841	-300.59045818586475	0.25175879396984924	18.337305345632647	C16H20N2O7	[M + Cl]-	QALKNDMLQRCLGT	InChI=1S/C16H20N2O7/c17-4-3-7-6-18-10-2-1-8(5-9(7)10)24-16-13(21)11(19)12(20)14(25-16)15(22)23/h1-2,5-6,11-14,16,18-21H,3-4,17H2,(H,22,23)	Serotonin |A-D-Glucuronide	C1=CC2=C(C=C1OC3C(C(C(C(O3)C(=O)O)O)O)O)C(=CN2)CCN	-2.79999995	71752181;71752182;73707588	PubChem:(71752181 71752182 73707588);PubMed;CHEBI:(125369);ZINC bio:(ZINC13523811)	8290	387.09735107421875	420.618	453_2211_453
47	1	1	1	0.21877296754333142	-60.693337927840204	0.9999999999999999	25.630065298452674	C24H48O3	[M - H]-	MSUOLNSQHLHDAS	InChI=1S/C24H48O3/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-21-22-23(25)24(26)27/h23,25H,2-22H2,1H3,(H,26,27)	cerebronate	CCCCCCCCCCCCCCCCCCCCCCC(C(=O)O)O	10.6999998	102430;5312868;18667409;21707971;71768127	HMDB:(39540);SuperNatural:(SN00400203);2212_Arabidopsis_LOTUS:(Arabidopsis_compound_394);MeSH:(102430);PubMed;2304_LOTUS_DNP:(cerebronic acid);COCONUT:(CNP0330198);KNApSAcK:(35013);Natural Products:(UNPD94584);PubChem:(102430 5312868 18667409 21707971 71768127);YMDB Mine;CHEBI:(61302 76723 76036 75935);PubChem class - bio and metabolites;KEGG:(C17873);Biocyc:(CPD-8472)	34379696510	383.3526611328125	449.925	490_2211_490
48	3	1	1	0.2172843996847796	-345.08538695932924	0.9999999999999999	31.98239306720879	C26H44N4O5	[M + CH2O2 - H]-	XRYCCKPKDZCFAG	InChI=1S/C26H44N4O5/c1-19(2)24(29-26(33)35-15-14-34-3)25(32)28-22(16-20-10-6-4-7-11-20)23(31)18-30(27)17-21-12-8-5-9-13-21/h4,6-7,10-11,19,21-24,31H,5,8-9,12-18,27H2,1-3H3,(H,28,32)(H,29,33)	2-methoxyethyl N-[(2S)-1-[[(2S,3S)-4-[amino(cyclohexylmethyl)amino]-3-hydroxy-1-phenylbutan-2-yl]amino]-3-methyl-1-oxobutan-2-yl]carbamate	CC(C)C(C(=O)NC(CC1=CC=CC=C1)C(CN(CC2CCCCC2)N)O)NC(=O)OCCOC	3.5999999	11799333;73106649	COCONUT:(CNP0307692);Natural Products:(UNPD228488);PubChem:(11799333 73106649)	2129922	537.3279418945312	308.185	236_2211_236
49	1	1	2	0.20868857026504734	-325.4173424533259	0.6457286432160804	11.889409840713613	C27H40O10	[M - H]-	JGAOXEVIJMXUMJ	InChI=1S/C27H40O10/c1-8-18(31)36-22-24(6,32)14-9-10-15-25(7)16-11-17(30)23(4,5)27(16,33)21(35-13(3)29)20(34-12(2)28)26(15,22)19(14)37-25/h14-17,19-22,30,32-33H,8-11H2,1-7H3	null	CCC(=O)OC1C(C)(O)C2CCC3C4(C)OC2C13C(OC(C)=O)C(OC(C)=O)C1(O)C4CC(O)C1(C)C	0.8843449485235126	""	""	0	523.2557983398438	162.07	100_2211_100
50	1	1	1	0.20182391093466687	-130.35875452882075	0.9999999999999999	44.27399092059329	C28H46O6	[M - H]-	BKQNQEPDBSCBHY	InChI=1S/C28H46O6/c1-15(25(3,4)33)11-21(29)16(2)17-8-10-28(34)19-12-22(30)20-13-23(31)24(32)14-26(20,5)18(19)7-9-27(17,28)6/h12,15-18,20-21,23-24,29,31-34H,7-11,13-14H2,1-6H3	null	CC(CC(C(C)C1CCC2(C1(CCC3C2=CC(=O)C4C3(CC(C(C4)O)O)C)C)O)O)C(C)(C)O	2.0999999	44231705;44231950;66869507;129729856	PubChem:(44231705 44231950 66869507 129729856);2304_LOTUS_DNP	2	477.3216247558594	325.839	257_2211_257
51	1	4	4	0.2008443326137665	-37.0821402374168	0.9984924623115577	33.914774364610594	C17H26O4	[M - H]-	NLDDIKRKFXEWBK	InChI=1S/C17H26O4/c1-3-4-5-6-14(18)12-15(19)9-7-13-8-10-16(20)17(11-13)21-2/h8,10-11,14,18,20H,3-7,9,12H2,1-2H3	gingerol	CCCCCC(CC(=O)CCC1=CC(=C(C=C1)O)OC)O	3.74155021	3473;442793;12310197;101793196	HMDB:(5783);SuperNatural:(SN00002187 SN00005872);ZINC bio:(ZINC01531846 ZINC03872686);additional;MeSH:(442793);Plantcyc:(CPD-13494);PubMed;2304_LOTUS_DNP:(gingerol);NORMAN:(NS00027445);COCONUT:(CNP0314204);Natural Products:(UNPD73001);PubChem:(3473 442793 12310197 101793196);CHEBI:(10136);PubChem class - bio and metabolites;KEGG:(C10462);PubChem class - safety and toxic;Training Set;Biocyc:(CPD-13494)	88009070	293.1758728027344	202.765	127_2211_127
52	1	1	1	0.1998318046763186	-423.3207877357133	0.9999999999999999	13.66691963491579	C38H40O17	[M + Cl]-	UYFNRLODXGXIBD	InChI=1S/C38H40O17/c1-17-31(44)32(45)28(15-39)54-37(17)52-25-13-21(41)12-24-22(25)14-27(36(51-24)19-6-9-23(42)26(11-19)49-2)53-38-35(48)34(47)33(46)29(55-38)16-50-30(43)10-5-18-3-7-20(40)8-4-18/h3-14,17,28-29,31-35,37-39,44-48H,15-16H2,1-2H3,(H2-,40,41,42,43)/p+1	null	CC1C(C(C(OC1OC2=CC(=CC3=[O+]C(=C(C=C23)OC4C(C(C(C(O4)COC(=O)C=CC5=CC=C(C=C5)O)O)O)O)C6=CC(=C(C=C6)O)OC)O)CO)O)O	2.70627594	131752297	COCONUT:(CNP0002711);HMDB:(38092);PubChem:(131752297);PubChem class - bio and metabolites	18874378	803.1970825195312	438.677	478_2211_478
53	1	2	3	0.1984461246210972	-289.9527757714264	0.9999999999999999	39.94950644311517	C35H56N4O6	[M - H2O - H]-	MEGZCGFEHAZRFL	InChI=1S/C35H56N4O6/c1-8-9-11-16-26-21-31(40)36-29(20-25-14-12-10-13-15-25)34(43)38-27(17-22(2)3)32(41)37-28(18-23(4)5)33(42)39-30(19-24(6)7)35(44)45-26/h10,12-15,22-24,26-30H,8-9,11,16-21H2,1-7H3,(H,36,40)(H,37,41)(H,38,43)(H,39,42)	null	CCCCCC1CC(=O)NC(Cc2ccccc2)C(=O)NC(CC(C)C)C(=O)NC(CC(C)C)C(=O)NC(CC(C)C)C(=O)O1	6.196150922396351	""	""	0	609.4005737304688	335.668	276_2211_276
54	1	3	3	0.197729426545853	-61.384523082031066	0.8783919597989949	18.074612215525622	C16H22O4	[M - H]-	AXODOWFEFKOVSH	InChI=1S/C16H22O4/c1-9-10(2)15-12(11(3)14(9)19)5-7-16(4,20-15)8-6-13(17)18/h19H,5-8H2,1-4H3,(H,17,18)	alpha-Cehc	CC1=C(C2=C(CCC(O2)(C)CCC(=O)O)C(=C1O)C)C	3.0999999	12073949;9943542;15556206;11254535	HMDB:(1518);SuperNatural:(SN00216054);ZINC bio:(ZINC12495242);additional;MeSH:(9943542);PubMed;COCONUT:(CNP0084959);PubChem:(12073949 9943542 15556206 11254535);CHEBI:(88427);PubChem class - bio and metabolites;Training Set;Biocyc:(CPD-11962)	20473966	277.144287109375	254.813	176_2211_176
55	1	1	2	0.19762180565519333	-359.84968467104176	0.9035175879396986	52.85071670290186	C21H30N2O5	[M + Cl]-	DSZOGPAHYPXZRO	InChI=1S/C21H30N2O5/c1-27-19-4-2-16(3-5-19)21(26)23-9-7-17(14-20(24)25)18(15-23)6-8-22-10-12-28-13-11-22/h2-5,17-18H,6-15H2,1H3,(H,24,25)	null	COC1=CC=C(C=C1)C(=O)N2CCC(C(C2)CCN3CCOCC3)CC(=O)O	-0.800000012	25312966	COCONUT:(CNP0013352 CNP0027645);PubChem:(25312966);SuperNatural:(SN00018025);ZINC bio:(ZINC12481203)	3153922	425.1856994628906	299.567	231_2211_231
56	1	2	2	0.19614716411701572	-125.05871687138911	0.9999999999999999	20.310703826684783	C26H44O5	[M - H2O - H]-	FPDXMWHJGOCDQJ	InChI=1S/C26H44O5/c1-5-31-23(30)9-6-15(2)18-7-8-19-24-20(14-22(29)26(18,19)4)25(3)11-10-17(27)12-16(25)13-21(24)28/h15-22,24,27-29H,5-14H2,1-4H3	AmbscPOD_17/0170	CCOC(=O)CCC(C)C1CCC2C1(C(CC3C2C(CC4C3(CCC(C4)O)C)O)O)C	4.30000019	536919;6452096;16403395;57361003;70936368;95372471;99565950;99565952;124920879;124920880;124920881;124920882;129448601;129448602;129448603;129448604;133542911;133550093;134688379;135639116;137967178	NORMAN:(NS00058235);COCONUT:(CNP0309844);PubChem:(536919 6452096 16403395 57361003 70936368 95372471 99565950 99565952 124920879 124920880 124920881 124920882 129448601 129448602 129448603 129448604 133542911 133550093 134688379 135639116 137967178);SuperNatural:(SN00109272 SN00109271);ZINC bio:(ZINC70698544 ZINC70698548);2304_LOTUS_DNP:(ethyl cholate)	3416066	417.3009338378906	359.689	327_2211_327
57	1	3	3	0.195971753705249	-297.54808471245263	0.9999999999999999	11.736626200473665	C20H28N4O3	[M + CH2O2 - H]-	OQXCBUIJKDAHMN	InChI=1S/C20H28N4O3/c1-15(25)22-11-13-23(14-12-22)20(27)17-9-6-10-24(17)18(19(26)21-2)16-7-4-3-5-8-16/h3-5,7-8,17-18H,6,9-14H2,1-2H3,(H,21,26)	null	CC(=O)N1CCN(CC1)C(=O)C2CCCN2C(C3=CC=CC=C3)C(=O)NC	0.600000024	75529636	PubChem:(75529636);COCONUT:(CNP0285060)	2097154	417.21270751953125	159.919	98_2211_98
58	1	3	3	0.19552742006511786	-512.3857469706453	0.9979899497487436	27.492021414836053	C55H74N4O7	[M - H2O - H]-	UYCRURXNWBSXIA	InChI=1S/C55H74N4O7/c1-12-39-35(8)43-27-44-36(9)41(23-24-49(62)66-26-25-34(7)22-16-21-33(6)20-15-19-32(5)18-14-17-31(3)4)52(58-44)51(54(63)38(11)61)53-50(55(64)65)37(10)45(59-53)28-47-40(13-2)42(30-60)48(57-47)29-46(39)56-43/h12,25,27-33,36,41,54,56,59,63H,1,13-24,26H2,2-11H3,(H,64,65)	null	C=Cc1c(C)c2cc3nc(c(C(O)C(C)=O)c4[nH]c(cc5nc(cc1[nH]2)C(C=O)=C5CC)c(C)c4C(=O)O)C(CCC(=O)OCC=C(C)CCCC(C)CCCC(C)CCCC(C)C)C3C	12.88430497323624	""	""	0	883.5386352539062	436.558	474_2211_474
59	1	1	1	0.19535534911900898	-293.3625562802108	0.9999999999999999	40.8017440900621	C17H30N6O4	[M - H]-	XZIAPLIBJVVIDB	InChI=1S/C17H30N6O4/c18-17(19)21-8-2-4-13(16(26)27)22-14(24)11-5-9-23(10-6-11)15(25)12-3-1-7-20-12/h11-13,20H,1-10H2,(H,22,24)(H,26,27)(H4,18,19,21)	null	C1CC(NC1)C(=O)N2CCC(CC2)C(=O)NC(CCCN=C(N)N)C(=O)O	-3.9000001	45490407	COCONUT:(CNP0299390);PubChem:(45490407);SuperNatural:(SN00074877);ZINC bio:(ZINC05376846)	3153922	381.22564697265625	297.348	221_2211_221
60	2	1	2	0.19528263424045145	-482.3471710672678	0.11457286432160804	6.133861764689436	C37H46O22	[M + Cl]-	WRBXFHFSNJEQQL	InChI=1S/C37H46O22/c1-12(9-38)34(51)52-11-20-23(43)26(46)29(49)37(57-20)58-31-13(2)53-35(30(50)27(31)47)59-33-24(44)21-17(41)7-16(54-36-28(48)25(45)22(42)19(10-39)56-36)8-18(21)55-32(33)14-3-5-15(40)6-4-14/h3-8,12-13,19-20,22-23,25-31,35-43,45-50H,9-11H2,1-2H3	null	CC1C(C(C(C(O1)OC2=C(OC3=CC(=CC(=C3C2=O)O)OC4C(C(C(C(O4)CO)O)O)O)C5=CC=C(C=C5)O)O)O)OC6C(C(C(C(O6)COC(=O)C(C)CO)O)O)O	-2.29999995	102406385	COCONUT:(CNP0308423);KNApSAcK:(32123);Natural Products:(UNPD65948);PubChem:(102406385);SuperNatural:(SN00310449);2304_LOTUS_DNP:(Flavonols)	3178514	877.2160034179688	453.785	494_2211_494
61	2	1	1	0.19516985958071884	-371.6109373208577	0.9994974874371858	29.387673554404575	C26H44N4O5	[M + CH2O2 - H]-	DGSOXKKLHVIDDH	InChI=1S/C26H44N4O5/c1-17(2)28-26(33)29-21-10-11-23-22(13-21)25(32)30(19(4)16-31)15-18(3)24(14-27-6)34-12-8-7-9-20(5)35-23/h10-11,13,17-20,24,27,31H,7-9,12,14-16H2,1-6H3,(H2,28,29,33)	null	CC1CCCCOC(C(CN(C(=O)C2=C(O1)C=CC(=C2)NC(=O)NC(C)C)C(C)CO)C)CNC	2.5	44492633;44493105;44493615;44494121;44494441;44494446;44494592;44495003;44495045;44495074;44495475;44495492;44496012	PubChem:(44492633 44493105 44493615 44494121 44494441 44494446 44494592 44495003 44495045 44495074 44495475 44495492 44496012);CHEBI:(103399 103493 103632 103484 103470 103439 103640 103466 103614 103444 103441 103369 103356)	34	537.3273315429688	300.759	232_2211_232
62	1	1	1	0.19460782171796023	-93.4668867012927	0.9999999999999999	63.67061591375075	C29H46O4	[M - H]-	RVMPLOSJMIQORE	InChI=1S/C29H46O4/c1-17(30)18-9-14-29(24(32)33)16-15-27(5)19(23(18)29)7-8-21-26(4)12-11-22(31)25(2,3)20(26)10-13-28(21,27)6/h18-23,31H,7-16H2,1-6H3,(H,32,33)	Platanic acid	CC(=O)C1CCC2(C1C3CCC4C5(CCC(C(C5CCC4(C3(CC2)C)C)(C)C)O)C)C(=O)O	6.19999981	64980;12314362;12314365;24011671;25200301;59954602;71072309;124900004;124900006;133556277;134836114	COCONUT:(CNP0098277 CNP0170340);KNApSAcK:(21221);Natural Products:(UNPD217637 UNPD140363);PubChem:(64980 12314362 12314365 24011671 25200301 59954602 71072309 124900004 124900006 133556277 134836114);SuperNatural:(SN00037641 SN00028937 SN00367655 SN00032978 SN00027297 SN00042360 SN00037640 SN00042359 SN00032977);CHEBI:(65487);ZINC bio:(ZINC26472270 ZINC31159297 ZINC31159301 ZINC31159304 ZINC35456366 ZINC35456370 ZINC77257391 ZINC77257393);additional;MeSH:(64980);Training Set;PubMed;2304_LOTUS_DNP:(Abeolupane triterpenoids)	3727478	457.332275390625	381.2	369_2211_369
63	1	3	3	0.19182627877211172	-110.87241814741681	0.9999999999999999	35.46097823431849	C35H60O9	[M - H]-	WPQVQECVSPHMMY	InChI=1S/C35H60O9/c1-18(20(36)15-24(38)31(4,5)42)19-14-25(39)33(7)23-9-8-22-30(2,3)26(44-29-28(41)27(40)21(37)16-43-29)10-11-34(22)17-35(23,34)13-12-32(19,33)6/h18-29,36-42H,8-17H2,1-7H3	null	CC(C(O)CC(O)C(C)(C)O)C1CC(O)C2(C)C3CCC4C(C)(C)C(OC5OCC(O)C(O)C5O)CCC45CC35CCC12C	3.467763366965113	""	""	0	623.4156494140625	327.831	259_2211_259
64	2	4	7	0.19122931337016336	-106.63232229349516	0.8100502512562814	27.201815470679566	C30H58O10	[M - H4O2 - H]-	DVRFSZFBSOKHQW	InChI=1S/C30H58O10/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-28(34)38-23-22-35-24-26(36-19-16-31)30-29(39-21-18-33)27(25-40-30)37-20-17-32/h26-27,29-33H,2-25H2,1H3	null	CCCCCCCCCCCCCCCC(=O)OCCOCC(C1C(C(CO1)OCCO)OCCO)OCCO	4.69999981	9894491;89545767;124202053;131635013	PubChem:(9894491 89545767 124202053 131635013);CHEBI:(53423)	34	541.3744506835938	311.648	239_2211_239
65	1	4	4	0.18675928698828095	-95.79129232398375	0.9999999999999999	42.27002535565263	C14H24O5	[M + CH2O2 - H]-	PJQUDRJHWUHSGO	InChI=1S/C14H24O5/c15-13(16)7-5-3-1-2-4-6-11-8-9-12(19-11)10-14(17)18/h11-12H,1-10H2,(H,15,16)(H,17,18)	8-[5-(carboxymethyl)oxolan-2-yl]octanoic acid	C1CC(OC1CCCCCCCC(=O)O)CC(=O)O	2.4000001	13220197;71445486	COCONUT:(CNP0176945);Natural Products:(UNPD163878 UNPD194140);PubChem:(13220197 71445486);SuperNatural:(SN00355413 SN00243387)	3178498	317.1602783203125	109.647	73_2211_73
66	3	1	4	0.1853987699091215	-143.71474509427784	0.9999999999999999	2.899797598974955	C16H22N4	[M + CH2O2 - H]-	DPOXNTYFLHVMNX	InChI=1S/C16H22N4/c1-3-4-10-17-15-11-13(2)19-16(20-15)18-12-14-8-6-5-7-9-14/h5-9,11H,3-4,10,12H2,1-2H3,(H2,17,18,19,20)	regid858611	CCCCNC1=NC(=NC(=C1)C)NCC2=CC=CC=C2	4.0	659917	COCONUT:(CNP0401995);PubChem:(659917);PubMed;2304_LOTUS_DNP	2097218	315.1813049316406	180.252	115_2211_115
67	1	1	1	0.18441572244445467	-19.20373824580072	0.9999999999999999	24.66760858442028	C17H34O3	[M - H]-	KUZABABLVHWUGR	InChI=1S/C17H34O3/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16(18)17(19)20/h16,18H,2-15H2,1H3,(H,19,20)	2-hydroxyheptadecanoate	CCCCCCCCCCCCCCCC(C(=O)O)O	6.9000001	5282906;19793119;124511460;124511461	COCONUT:(CNP0174958);Natural Products:(UNPD124065);PubChem:(5282906 19793119 124511460 124511461);SuperNatural:(SN00392808);YMDB Mine;CHEBI:(84854);2304_LOTUS_DNP:(2-hydroxyheptadecanoic acid)	34362916898	285.2433166503906	353.709	314_2211_314
68	1	2	2	0.1832960755760257	-97.09372079145841	0.9999999999999999	11.300934821695744	C36H64O11	[M - H2O - H]-	NUGXFAXZOUMRFJ	InChI=1S/C36H64O11/c1-31(2)23(39)10-12-33(5)22-15-19(38)25-18(36(8,45)14-11-24(40)32(3,4)44)9-13-34(25,6)35(22,7)16-20(29(31)33)46-30-28(43)27(42)26(41)21(17-37)47-30/h18-30,37-45H,9-17H2,1-8H3	null	CC1(C(CCC2(C1C(CC3(C2CC(C4C3(CCC4C(C)(CCC(C(C)(C)O)O)O)C)O)C)OC5C(C(C(C(O5)CO)O)O)O)C)O)C	2.0	10258956;102275098;131752935	COCONUT:(CNP0310927);HMDB:(40782);Natural Products:(UNPD6892);PubChem:(10258956 102275098 131752935);SuperNatural:(SN00252381);PubChem class - bio and metabolites;2304_LOTUS_DNP:(Vinaginsenoside R12)	19955722	653.427001953125	343.134	288_2211_288
69	1	4	8	0.1824244530198885	-99.59164500299245	0.9884422110552763	23.202451860816105	C22H42O10	[M - H4O2 - H]-	PYQPHFFDDTTXLX	InChI=1S/C22H42O10/c23-13-17-18(26)19(27)20(28)22(32-17)31-14-15(24)11-9-7-5-3-1-2-4-6-8-10-12-16(25)21(29)30/h15-20,22-28H,1-14H2,(H,29,30)	null	C(CCCCCCC(C(=O)O)O)CCCCCC(COC1C(C(C(C(O1)CO)O)O)O)O	2.0	129601940;129601941;129601942;129601943;132939194	PubChem:(129601940 129601941 129601942 129601943 132939194);COCONUT:(CNP0398178)	2097154	429.2491455078125	191.564	119_2211_119
70	1	1	1	0.18198961067607983	-280.7887150438387	0.9999999999999999	39.09790804939047	C32H54N6O7	[M - H]-	RQCUMDRLAXJWLZ	InChI=1S/C32H54N6O7/c1-18(2)15-25(36-28(40)23(34)17-21-10-12-22(39)13-11-21)29(41)37-26(16-19(3)4)30(42)38-27(20(5)6)31(43)35-24(32(44)45)9-7-8-14-33/h10-13,18-20,23-27,39H,7-9,14-17,33-34H2,1-6H3,(H,35,43)(H,36,40)(H,37,41)(H,38,42)(H,44,45)	null	CC(C)CC(C(=O)NC(CC(C)C)C(=O)NC(C(C)C)C(=O)NC(CCCCN)C(=O)O)NC(=O)C(CC1=CC=C(C=C1)O)N	1.97837138	""	COCONUT:(CNP0166752);Natural Products:(UNPD13050);SuperNatural:(SN00386987);2304_LOTUS_DNP	3178496	633.4005737304688	344.953	296_2211_296
