feature_id	feature_mz	feature_rt	feature_spectrum_entropy	feature_pred_tax_cla_01kin_val	feature_pred_tax_cla_01kin_score	feature_pred_tax_cla_02sup_val	feature_pred_tax_cla_02sup_score	feature_pred_tax_cla_03cla_val	feature_pred_tax_cla_03cla_score	feature_pred_tax_cla_04dirpar_val	feature_pred_tax_cla_04dirpar_score	feature_pred_tax_npc_01pat_val	feature_pred_tax_npc_01pat_score	feature_pred_tax_npc_02sup_val	feature_pred_tax_npc_02sup_score	feature_pred_tax_npc_03cla_val	feature_pred_tax_npc_03cla_score	component_id	candidate_spectrum_entropy	candidate_structure_molecular_formula	candidate_count_sirius_peaks_explained	candidate_score_sirius_intensity	candidate_score_sirius_isotope	candidate_score_sirius_sirius	candidate_score_sirius_tree	candidate_score_sirius_zodiac	candidate_score_sirius_confidence	candidate_score_sirius_csi	candidate_library	candidate_count_similarity_peaks_matched	candidate_score_similarity	candidate_structure_exact_mass	candidate_structure_xlogp	candidate_structure_inchikey_no_stereo	candidate_structure_smiles_no_stereo	candidate_structure_tax_cla_chemontid	candidate_structure_tax_cla_01kin	candidate_structure_tax_cla_02sup	candidate_structure_tax_cla_03cla	candidate_structure_tax_cla_04dirpar	candidate_structure_tax_npc_01pat	candidate_structure_tax_npc_02sup	candidate_structure_tax_npc_03cla	candidate_structure_organism_occurrence_closest	candidate_structure_organism_occurrence_reference	candidate_structure_error_mz	candidate_structure_error_rt	rank_initial	rank_final	score_initial	score_biological	score_chemical	score_final
28	195.06549072265625	1.0337333333333334	1.20568821374278			Organoheterocyclic compounds	0.9888279438018799	Azoles	0.9545132517814636	Substituted imidazoles	0.5837136507034302	Alkaloids	0.6615739464759827	Pseudoalkaloids	0.518990159034729	Purine alkaloids	0.5273222923278809	1		C10H12O4									[1M-(H)1]1-			196.07356	0.6688	IPSXBXWQIMKTEI	CC=C1COC(=O)C2COC(=O)CC12	0001244	Organic compounds	Organoheterocyclic compounds	Lactones	Delta valerolactones	Terpenoids	Monoterpenoids	Secoiridoid monoterpenoids	Magnoliopsida		0.000789277343756112		2	1	0	0.4	0.75	0.324824824824825
28	195.06549072265625	1.0337333333333334	1.20568821374278			Organoheterocyclic compounds	0.9888279438018799	Azoles	0.9545132517814636	Substituted imidazoles	0.5837136507034302	Alkaloids	0.6615739464759827	Pseudoalkaloids	0.518990159034729	Purine alkaloids	0.5273222923278809	1		C10H12O4									[1M-(H)1]1-			196.07356	0.357	UAXMDBXWWFRSAK	CC1CC2OC(=O)C3C(=O)OCC1C23	0001818	Organic compounds	Organoheterocyclic compounds	Furopyrans	Furopyrans	Terpenoids	Monoterpenoids	Iridoids monoterpenoids	Magnoliopsida		0.000789277343756112		2	1	0	0.4	0.75	0.324824824824825
28	195.06549072265625	1.0337333333333334	1.20568821374278			Organoheterocyclic compounds	0.9888279438018799	Azoles	0.9545132517814636	Substituted imidazoles	0.5837136507034302	Alkaloids	0.6615739464759827	Pseudoalkaloids	0.518990159034729	Purine alkaloids	0.5273222923278809	1		C10H12O4									[1M-(H)1]1-			196.07356	-0.2771	DHKVOBBQPLIVEA	O=C1OC2C=C(CO)C3COCC1C23	0001818	Organic compounds	Organoheterocyclic compounds	Furopyrans	Furopyrans	Terpenoids	Monoterpenoids	Iridoids monoterpenoids	Magnoliopsida		0.000789277343756112		2	1	0	0.4	0.75	0.324824824824825
28	195.06549072265625	1.0337333333333334	1.20568821374278			Organoheterocyclic compounds	0.9888279438018799	Azoles	0.9545132517814636	Substituted imidazoles	0.5837136507034302	Alkaloids	0.6615739464759827	Pseudoalkaloids	0.518990159034729	Purine alkaloids	0.5273222923278809	1		C10H12O4									[1M-(H)1]1-			196.07356	0.3807	FXKPBTHLUOMJJB	C=CC1C2=C(COC1O)C(=O)OCC2	0001211	Organic compounds	Organoheterocyclic compounds	Pyrans	Dihydropyranones	Terpenoids	Monoterpenoids	Secoiridoid monoterpenoids	Magnoliopsida		0.000789277343756112		2	1	0	0.4	0.75	0.324824824824825
28	195.06549072265625	1.0337333333333334	1.20568821374278			Organoheterocyclic compounds	0.9888279438018799	Azoles	0.9545132517814636	Substituted imidazoles	0.5837136507034302	Alkaloids	0.6615739464759827	Pseudoalkaloids	0.518990159034729	Purine alkaloids	0.5273222923278809	1		C10H12O4									[1M-(H)1]1-			196.07356	-0.2771	PUXHCTUGWRSMLF	O=C1OCC2C(CO)=CC3OCC1C32	0001818	Organic compounds	Organoheterocyclic compounds	Furopyrans	Furopyrans	Terpenoids	Monoterpenoids	Iridoids monoterpenoids	Magnoliopsida		0.000789277343756112		2	1	0	0.4	0.75	0.324824824824825
28	195.06549072265625	1.0337333333333334	1.20568821374278			Organoheterocyclic compounds	0.9888279438018799	Azoles	0.9545132517814636	Substituted imidazoles	0.5837136507034302	Alkaloids	0.6615739464759827	Pseudoalkaloids	0.518990159034729	Purine alkaloids	0.5273222923278809	1		C10H12O4									[1M-(H)1]1-			196.07356	0.311	FYDVPEVHFUBOJG	OCC(O)Cc1ccc2c(c1)OCO2	0000296	Organic compounds	Organoheterocyclic compounds	Benzodioxoles	Benzodioxoles	Shikimates and Phenylpropanoids	Lignans	Arylnaphthalene and aryltetralin lignans	Magnoliopsida		0.000789277343756112		2	1	0	0.4	0.75	0.324824824824825
28	195.06549072265625	1.0337333333333334	1.20568821374278			Organoheterocyclic compounds	0.9888279438018799	Azoles	0.9545132517814636	Substituted imidazoles	0.5837136507034302	Alkaloids	0.6615739464759827	Pseudoalkaloids	0.518990159034729	Purine alkaloids	0.5273222923278809	1		C10H12O4									[1M-(H)1]1-			196.07356	0.8295	YIRAEUKOPKEBHB	CC(O)C(O)c1ccc2c(c1)OCO2	0000296	Organic compounds	Organoheterocyclic compounds	Benzodioxoles	Benzodioxoles	Shikimates and Phenylpropanoids	Lignans	Minor lignans	Magnoliopsida	10.1016/S0031-9422(96)00675-9	0.000789277343756112		2	1	0	0.4	0.75	0.324824824824825
28	195.06549072265625	1.0337333333333334	1.20568821374278			Organoheterocyclic compounds	0.9888279438018799	Azoles	0.9545132517814636	Substituted imidazoles	0.5837136507034302	Alkaloids	0.6615739464759827	Pseudoalkaloids	0.518990159034729	Purine alkaloids	0.5273222923278809	1		C10H12O4									[1M-(H)1]1-			196.07356	0.2114	BGWXCNUGXLABMC	C=C1C2OC(=O)C3C1CC(O)C3(C)O2	0001729	Organic compounds	Organoheterocyclic compounds	Oxepanes	Oxepanes	Terpenoids	Monoterpenoids	Iridoids monoterpenoids	Magnoliopsida	10.1021/NP900795C	0.000789277343756112		2	1	0	0.4	0.75	0.324824824824825
28	195.06549072265625	1.0337333333333334	1.20568821374278			Organoheterocyclic compounds	0.9888279438018799	Azoles	0.9545132517814636	Substituted imidazoles	0.5837136507034302	Alkaloids	0.6615739464759827	Pseudoalkaloids	0.518990159034729	Purine alkaloids	0.5273222923278809	1		C10H12O4									[1M-(H)1]1-			196.07356	0.6062	PZOSJQZCHVKTQJ	CC(=O)OC12C=CC(=O)CC1OCC2	0000301	Organic compounds	Organoheterocyclic compounds	Benzofurans	Benzofurans				Magnoliopsida	10.1021/NP50060A042	0.000789277343756112		2	1	0	0.4	0.75	0.324824824824825
28	195.06549072265625	1.0337333333333334	1.20568821374278			Organoheterocyclic compounds	0.9888279438018799	Azoles	0.9545132517814636	Substituted imidazoles	0.5837136507034302	Alkaloids	0.6615739464759827	Pseudoalkaloids	0.518990159034729	Purine alkaloids	0.5273222923278809	1		C10H12O4									[1M-(H)1]1-			196.07356	0.4835	CKDSCAKQBRZWHH	OCC(CO)c1ccc2c(c1)OCO2	0000296	Organic compounds	Organoheterocyclic compounds	Benzodioxoles	Benzodioxoles	Shikimates and Phenylpropanoids	Lignans	Minor lignans	Streptophyta	10.1016/0031-9422(92)83753-L	0.000789277343756112		2	2	0	0.3	0.75	0.274774774774775
28	195.06549072265625	1.0337333333333334	1.20568821374278			Organoheterocyclic compounds	0.9888279438018799	Azoles	0.9545132517814636	Substituted imidazoles	0.5837136507034302	Alkaloids	0.6615739464759827	Pseudoalkaloids	0.518990159034729	Purine alkaloids	0.5273222923278809	1		C10H12O4									[1M-(H)1]1-			196.07356	1.1738	DFWGSIJBMOBCST	CC=Cc1oc(=O)cc(OC)c1CO	0000481	Organic compounds	Organoheterocyclic compounds	Pyrans	Pyranones and derivatives	Polyketides	Cyclic polyketides	2-pyrone derivatives	Streptophyta	10.1248/CPB.42.2612	0.000789277343756112		2	2	0	0.3	0.75	0.274774774774775
28	195.06549072265625	1.0337333333333334	1.20568821374278			Organoheterocyclic compounds	0.9888279438018799	Azoles	0.9545132517814636	Substituted imidazoles	0.5837136507034302	Alkaloids	0.6615739464759827	Pseudoalkaloids	0.518990159034729	Purine alkaloids	0.5273222923278809	1		C10H12O4									[1M-(H)1]1-			196.07356	0.6046	GQUMFAIRIDQSOA	CC1OC(C2(C)OC=CC2=O)CC1=O	0001982	Organic compounds	Organoheterocyclic compounds	Dihydrofurans	Furanones	Polyketides $ Terpenoids	Meroterpenoids	notClassified	Archaeplastida	10.1016/S0040-4039(00)96850-3	0.000789277343756112		2	3	0	0.2	0.75	0.224724724724725
29	197.04473876953125	1.0744166666666668	1.46056169342583			Organic acids and derivatives	0.9956575632095337	Carboxylic acids and derivatives	0.9851775169372559	Alpha amino acids and derivatives	0.5145400166511536	Amino acids and Peptides	0.7182607054710388	Small peptides	0.8403101563453674	Aminoacids	0.7539933919906616	1		C4H10N4O3	8	0.8560593641488483	0.015168753247771116	52.3823201426321	52.36715138938433	0.9964824120603015	0.09296626431510689	-260.42029568864933	SIRIUS			197.04469	-5	RPHCSGPGZUWMRV	C(C(C(=O)O)N)N=C(N)NO											4.73296221173009e-05		1	1	0.0383994648863916	0	0	0.0127998216287972
30	203.0915985107422	1.1732333333333334	1.42198205987383	Organic compounds	0.336791530501943	Lipids and lipid-like molecules	0.336791530501943	Prenol lipids	0.336791530501943	Iridoids and derivatives	0.336791530501943	Terpenoids	0.336791530501943	Monoterpenoids	0.336791530501943	Iridoids monoterpenoids	0.336791530501943	77	3.53606667075246	C9H14O5										9	0.241883918642998	202.08412	-0.8769	HYJIDONKRRKLEJ	O=C(O)C1=C(CO)CC(O)C1CCO	0001565	Organic compounds	Lipids and lipid-like molecules	Prenol lipids	Iridoids and derivatives	Terpenoids	Monoterpenoids	Iridoids monoterpenoids	Magnoliopsida	10.1248/CPB.45.1094 $ 10.1248/CPB.49.1220 $ 10.1248/CPB.49.82 $ 10.1016/S0031-9422(97)00375-0	-0.000198962742189224		1	1	0.241883918642998	0.4	1	0.446994339247366
30	203.0915985107422	1.1732333333333334	1.42198205987383	Organic compounds	0.336791530501943	Lipids and lipid-like molecules	0.336791530501943	Prenol lipids	0.336791530501943	Iridoids and derivatives	0.336791530501943	Terpenoids	0.336791530501943	Monoterpenoids	0.336791530501943	Iridoids monoterpenoids	0.336791530501943	77	3.74758685353558	C9H14O5										6	0.241350144147873	202.08412	0.4906	FUMUSIMACHNZQF	CC=C(CO)C(CC(=O)O)CC(=O)O	0003086	Organic compounds	Lipids and lipid-like molecules	Fatty Acyls	Medium-chain fatty acids	Fatty acids	Fatty Acids and Conjugates	Dicarboxylic acids	Magnoliopsida		-0.000198962742189224		2	2	0.241350144147873	0.4	0.75	0.405274872874116
30	203.0915985107422	1.1732333333333334	1.42198205987383	Organic compounds	0.336791530501943	Lipids and lipid-like molecules	0.336791530501943	Prenol lipids	0.336791530501943	Iridoids and derivatives	0.336791530501943	Terpenoids	0.336791530501943	Monoterpenoids	0.336791530501943	Iridoids monoterpenoids	0.336791530501943	77		C9H16O5									[1M-(H)1]1-			204.09977	-1.2085	NXHAKFMISJNWBG	CC1(O)CC(O)C2CC(O)OC(O)C21						Terpenoids	Monoterpenoids	Iridoids monoterpenoids	Magnoliopsida		0.000891489257810463		5	3	0	0.4	1	0.366366366366366
31	163.03887939453125	1.2669333333333335	0.828925493550647	Organic compounds	0.280995246690664	Lipids and lipid-like molecules	0.172620769905597	Fatty Acyls	0.123300549932569	Sesquiterpenoids	0.0595566897770708	Fatty acids	0.0739803299595416	Steroids	0.0923446301597562	Colensane and Clerodane diterpenoids	0.0400044030365228	1	0.598269556249891	C9H6O3									MassBank - 2023.09	2	0.414713889360428	162.03169	1.4986	ORHBXUUXSCNDEV	O=c1ccc2ccc(O)cc2o1	0002909	Organic compounds	Phenylpropanoids and polyketides	Coumarins and derivatives	7-hydroxycoumarins	Shikimates and Phenylpropanoids	Coumarins	Simple coumarins	Magnoliopsida	10.1021/NP50046A035 $ 10.1002/JSSC.200500003 $ 10.1080/10286020290028992 $ 10.1016/0031-9422(95)00248-6 $ 10.1248/CPB.54.1308 $ 10.1002/HLCA.200800420 $ 10.1007/BF00564822 $ 10.1007/S10600-010-9649-7 $ 10.1002/JCCS.200300178 $ 10.1002/JCCS.199500128 $ 10.1248/CPB.53.1118 $ 10.4268/CJCMM20141334 $ 10.1002/JCCS.200400159 $ 10.1007/BF00566073 $ 10.1021/NP030034V $ 10.1021/NP800643N $ 10.1007/BF00564830 $ 10.1007/BF00563908 $ 10.1016/0031-9422(95)00930-2 $ 10.1007/S10600-009-9330-1 $ 10.1021/JF00111A051 $ 10.1007/S10600-009-9174-8 $ 10.1016/J.BMCL.2014.03.014 $ 10.1016/0031-9422(95)00790-3 $ 10.4268/CJCMM20141227 $ 10.1080/10286020.2011.586343 $ 10.1007/S10600-015-1519-X $ 10.1002/JCCS.199400032 $ 10.1016/S0031-9422(00)80758-X $ 10.1023/B:CONC.0000025456.09089.84 $ 10.1002/HLCA.201000250 $ 10.1016/S0021-9673(01)97678-2 $ 10.1007/S10600-009-9410-2 $ 10.1007/S10600-012-0124-5 $ 10.1007/BF02319574 $ 10.1016/J.JEP.2008.06.025 $ 10.1016/0305-1978(92)90104-L $ 10.1007/BF00630446 $ 10.1016/0031-9422(82)85265-5 $ 10.1055/S-0028-1097913 $ 10.1007/BF00567817 $ 10.3987/COM-90-5416 $ 10.1021/NP900213W $ 10.1007/BF00598775 $ 10.1007/BF00580572 $ 10.1021/NP50065A009 $ 10.1016/J.FOODRES.2017.06.052 $ 10.1007/S10529-015-1825-1 $ 10.1007/BF00579802 $ 10.1021/NP50102A017 $ 10.1016/S0378-8741(97)00048-2 $ 10.1007/BF00598601 $ 10.1248/CPB.59.1425 $ 10.1007/BF00564977 $ 10.1016/J.LWT.2018.02.024 $ 10.1016/S0031-9422(00)80481-1 $ 10.1016/J.BMC.2005.07.050 $ 10.1016/J.PHYTOCHEM.2005.07.016 $ 10.3987/COM-02-9615 $ 10.1016/0031-9422(94)00710-B $ 10.1016/0031-9422(91)85044-Z $ 10.1016/S0031-9422(00)83891-1 $ 10.1016/S0031-9422(00)84814-1 $ 10.1039/C6RA16251G $ 10.1248/CPB.40.3121 $ 10.1248/CPB.42.2225 $ 10.1007/S00299-018-2303-8 $ 10.1016/0378-8741(84)90088-6 $ 10.1016/S0031-9422(00)88402-2 $ 10.1016/S0031-9422(99)00305-2 $ 10.1021/NP700719E $ 10.1016/S0031-9422(98)00720-1 $ 10.1055/S-2006-961611 $ 10.1002/CBDV.200900326 $ 10.1076/PHBI.34.2.114.13188 $ 10.1016/0305-1978(94)90036-1 $ 10.1007/BF00781092 $ 10.1016/0031-9422(90)85418-F $ 10.1016/0031-9422(92)83450-D $ 10.1002/CBDV.200900227 $ 10.1007/BF02249699 $ 10.1016/0031-9422(90)85357-L $ 10.1248/CPB.49.877 $ 10.1039/JR9590001922 $ 10.1021/NP000441W $ 10.1021/NP50087A013 $ 10.1007/BF02968244 $ 10.1248/CPB.29.2565 $ 10.1007/S11418-008-0266-8 $ 10.1080/10286020.2011.621892 $ 10.1007/BF00579079 $ 10.1139/B89-194 $ 10.1016/S0031-9422(98)00181-2 $ 10.1002/CHIN.200502185 $ 10.1016/J.CCLET.2009.11.015 $ 10.1021/JF053071W $ 10.1248/CPB.34.3249 $ 10.1248/CPB.34.595 $ 10.1016/0031-9422(71)85045-8 $ 10.5012/BKCS.2004.25.7.1078 $ 10.1016/J.FITOTE.2009.07.002 $ 10.1016/0031-9422(90)85290-V $ 10.1016/S0367-326X(99)00010-6 $ 10.1016/S0031-9422(98)00588-3 $ 10.1055/S-2006-957987 $ 10.1248/YAKUSHI1947.103.3_279 $ 10.1248/YAKUSHI1947.87.9_1118 $ 10.1021/NP50001A008 $ 10.1021/NP010122K $ 10.1055/S-1999-13965 $ 10.1055/S-2006-957946 $ 10.1248/CPB.60.554 $ 10.1002/HLCA.200690014 $ 10.1248/CPB.50.137 $ 10.1080/14786419.2010.551769 $ 10.1590/S0102-695X2008000100002 $ 10.1007/BF00630133 $ 10.1007/BF00579084 $ 10.3987/COM-95-7310 $ 10.1007/BF00630189 $ 10.1002/JLAC.198619861208 $ 10.1007/BF01041730 $ 10.1021/NP010091T $ 10.1016/S0031-9422(98)00519-6 $ 10.1002/MCS.1047 $ 10.3109/13880209009082799 $ 10.1016/S0021-9673(01)86861-8 $ 10.1007/978-94-007-1088-7 $ 10.1007/BF00629946 $ 10.1016/J.EJMECH.2008.06.003 $ 10.1016/0021-9673(95)00248-L $ 10.1016/S0031-9422(00)83589-X $ 10.1016/J.PHYTOCHEM.2005.11.006 $ 10.1021/NP50021A026 $ 10.1007/BF00570685 $ 10.1248/CPB.53.701 $ 10.1016/S0031-9422(98)00383-5 $ 10.1016/0031-9422(96)00160-4 $ 10.1016/0031-9422(75)85267-8 $ 10.1007/BF00598313 $ 10.1016/0031-9422(88)80815-X $ 10.1016/S0031-9422(00)81759-8 $ 10.1016/J.JEP.2007.05.015 $ 10.1016/0031-9422(73)85135-0 $ 10.1039/P19900001593 $ 10.1007/BF00563983 $ 10.1016/S0021-9673(00)00321-6 $ 10.3987/COM-99-8782 $ 10.1016/0031-9422(95)00504-Z $ 10.1016/0031-9422(89)85042-3 $ 10.1016/S0031-9422(00)00323-X $ 10.1055/S-2006-957507 $ 10.1248/CPB.35.4277 $ 10.1039/P19900002047 $ 10.1016/S0031-9422(98)00354-9 $ 10.1016/S0031-9422(99)00023-0 $ 10.1002/BMS.1200150802 $ 10.3987/COM-11-12275 $ 10.3987/COM-88-4771 $ 10.1021/NP900158F $ 10.1016/S0031-9422(98)00018-1 $ 10.1248/CPB.56.827 $ 10.1002/CHIN.200731148 $ 10.1055/S-2006-958106 $ 10.1016/S0031-9422(00)81695-7 $ 10.1023/B:JOCC.0000026275.39368.FC $ 10.1007/BF00579439 $ 10.1248/CPB.49.151 $ 10.1016/S0031-9422(98)00356-2 $ 10.1007/BF00563961 $ 10.1007/BF00595084 $ 10.1007/BF00574600 $ 10.1021/NP0600954.S001 $ 10.1007/BF01134634 $ 10.1016/S0031-9422(01)00246-1 $ 10.1016/S0031-9422(98)00520-2 $ 10.1080/10286020108040373 $ 10.1016/J.PHYTOCHEM.2004.12.030 $ 10.1007/S10600-010-9659-5 $ 10.1016/J.PHYTOCHEM.2006.09.017 $ 10.1016/0031-9422(88)83146-7 $ 10.1248/YAKUSHI1947.106.1_22 $ 10.1016/0031-9422(89)80402-9 $ 10.1016/S0031-9422(99)00486-0 $ 10.1016/J.PHYTOL.2011.08.013 $ 10.1248/CPB.39.2509 $ 10.1016/S0031-9422(00)97039-0 $ 10.1016/0031-9422(96)00062-3 $ 10.1007/BF00600846 $ 10.1007/BF00579835 $ 10.1007/BF00597591 $ 10.1248/CPB.53.387 $ 10.1271/BBB.56.1257 $ 10.1002/JCCS.199400031 $ 10.1007/BF00574597 $ 10.1016/0031-9422(88)80695-2 $ 10.1055/S-2006-960014 $ 10.1016/0031-9422(91)85274-4 $ 10.1248/YAKUSHI1947.107.7_525 $ 10.1016/0031-9422(95)00054-B $ 10.1248/CPB.34.3631 $ 10.1248/CPB.22.957 $ 10.1016/0031-9422(91)83038-M $ 10.1016/0031-9422(88)80039-6 $ 10.1002/HLCA.200890203 $ 10.1016/S0031-9422(00)00355-1 $ 10.1016/0305-1978(94)90077-9 $ 10.1016/S0031-9422(02)00180-2 $ 10.1021/NP990619I $ 10.1016/S0031-9422(96)00517-1 $ 10.1016/0031-9422(90)85307-2 $ 10.1055/S-2000-8648 $ 10.1021/NP000012Y $ 10.1021/NP030479J $ 10.1007/BF00575163 $ 10.1007/BF00629773 $ 10.1002/JCCS.200100136 $ 10.1007/BF00636001 $ 10.1055/S-2005-871295 $ 10.1016/S0031-9422(98)00432-4 $ 10.1007/S10600-009-9388-9 $ 10.1007/S10600-009-9230-4 $ 10.1016/S0031-9422(01)00171-6 $ 10.1007/BF00579069 $ 10.1248/CPB.47.1491 $ 10.1590/S0100-40422010001000024 $ 10.1016/S0040-4039(01)01355-7 $ 10.1007/BF00574598 $ 10.1007/BF00564986 $ 10.1016/0031-9422(95)00382-H $ 10.1002/JSSC.200900348 $ 10.1007/BF00601303 $ 10.21608/BFSA.1995.69668 $ 10.1007/S10600-005-0219-3 $ 10.1021/NP030479J.S001 $ 10.1016/0031-9422(95)00427-9 $ 10.1248/CPB.30.4518 $ 10.1248/CPB.56.839 $ 10.1021/NP50037A033 $ 10.1590/S0103-50531997000300009 $ 10.1002/JCCS.200200040 $ 10.1016/J.BMCL.2013.04.081 $ 10.1007/BF00565258 $ 10.1007/BF00598697 $ 10.1021/NP50094A023 $ 10.1002/JCCS.199900028 $ 10.1002/JCCS.198400042 $ 10.1007/BF00629945 $ 10.1248/YAKUSHI1947.111.6_299 $ 10.1055/S-2006-962141 $ 10.1007/BF00579494 $ 10.1016/S0031-9422(00)82233-5 $ 10.1016/S0031-9422(98)00650-5 $ 10.1007/BF00575186 $ 10.1002/CHIN.200047207 $ 10.5012/JKCS.2010.54.6.701 $ 10.1021/NP50113A012 $ 10.1007/BF00598366 $ 10.1104/PP.104.1.67 $ 10.1248/CPB.22.2746 $ 10.1007/S10600-009-9246-9 $ 10.1016/S0021-9673(01)84214-X $ 10.1021/JF00089A050 $ 10.1016/0031-9422(88)80782-9 $ 10.4268/CJCMM20102314 $ 10.1007/BF00575191 $ 10.1016/0305-1978(92)90072-L $ 10.1515/ZNC-1986-11-1215 $ 10.1016/J.PHYTOCHEM.2016.12.003 $ 10.1016/S0031-9422(00)83758-9 $ 10.1055/S-2007-969446 $ 10.1016/B978-1-4377-2333-5.00087-0 $ 10.1055/S-2006-962355 $ 10.1016/0031-9422(90)89054-D $ 10.1016/S0367-326X(00)00165-9 $ 10.1016/S0031-9422(97)89023-1 $ 10.1271/BBB.100143 $ 10.1007/BF00630191 $ 10.1007/BF00570862 $ 10.1016/0031-9422(91)85150-X $ 10.1007/S10600-011-0068-1 $ 10.1016/S0031-9422(00)90376-5 $ 10.3987/COM-02-9696 $ 10.1016/S0040-4020(01)80874-7 $ 10.1055/S-2006-957398 $ 10.1016/J.JPBA.2014.05.010 $ 10.4067/S0366-16442000000100007 $ 10.1177/1934578X1501001222 $ 10.1016/0378-8741(84)90048-5 $ 10.1007/978-3-642-71425-2_1 $ 10.1007/BF00563973 $ 10.1007/BF00713338 $ 10.1007/S10600-011-9795-6 $ 10.1007/SPRINGERREFERENCE_69384 $ 10.1055/S-2003-38876 $ 10.1002/PTR.3690 $ 10.1021/NP50026A020 $ 10.1021/NP50046A031 $ 10.1055/S-0028-1099842 $ 10.1002/JPS.2600650628 $ 10.1007/BF00579493 $ 10.1007/BF00565846 $ 10.1016/S0031-9422(00)83142-8 $ 10.1007/S10600-009-9405-Z $ 10.1007/BF00574388 $ 10.1016/S0367-326X(01)00315-X $ 10.1016/0031-9422(86)88036-0 $ 10.1007/BF00571230 $ 10.1007/S11418-009-0385-X $ 10.1016/0031-9422(81)85288-0 $ 10.1016/J.EJMECH.2012.09.007 $ 10.1016/0031-9422(91)85079-F $ 10.3390/MOLECULES16032268 $ 10.1016/S0305-1978(00)00110-1 $ 10.1007/BF00629808 $ 10.1201/B10413-17 $ 10.1007/BF00579781 $ 10.1007/BF00629809 $ 10.1007/BF00574599 $ 10.1248/CPB.16.1139 $ 10.1271/BBB.68.1837 $ 10.1021/NP50093A015 $ 10.1007/BF00579656 $ 10.1016/J.FITOTE.2014.08.010 $ 10.1007/BF00566805 $ 10.1007/BF00568231 $ 10.1007/BF00563357 $ 10.1007/BF00630089 $ 10.1002/CHIN.200322269 $ 10.1007/BF00598091 $ 10.1007/BF00579153 $ 10.1055/S-2006-959644 $ 10.1016/S0031-9422(98)00247-7 $ 10.1007/BF00580908 $ 10.1007/BF00564344 $ 10.1007/BF00567323 $ 10.1016/S0031-9422(00)82580-7 $ 10.1007/BF00598365 $ 10.1007/BF00598776 $ 10.1080/10286021003610144 $ 10.1007/BF00580049 $ 10.4038/JNSFSR.V11I1.8409 $ 10.1016/0031-9422(73)80702-2 $ 10.1080/00021369.1977.10862469 $ 10.1248/YAKUSHI1881.55.3_183 $ 10.1007/BF00568233 $ 10.1007/BF00567695 $ 10.1007/BF01926538 $ 10.1016/S0021-9258(18)74499-2 $ 10.1007/BF00564342 $ 10.1016/S0168-9452(00)00381-2 $ 10.1271/BBB1961.41.205 $ 10.1055/S-2006-961168 $ 10.1002/JSFA.2740151101 $ 10.1007/BF00565039 $ 10.1007/BF00575772 $ 10.1007/BF00630374 $ 10.1016/S0031-9422(98)00671-2	0.000120605468737267		1	1	0.414713889360428	0.4	0.25	0.379979704861884
31	163.03887939453125	1.2669333333333335	0.828925493550647	Organic compounds	0.280995246690664	Lipids and lipid-like molecules	0.172620769905597	Fatty Acyls	0.123300549932569	Sesquiterpenoids	0.0595566897770708	Fatty acids	0.0739803299595416	Steroids	0.0923446301597562	Colensane and Clerodane diterpenoids	0.0400044030365228	1	1.11673831586775	C9H6O3									MassBank - 2023.09	2	0.208565026521683	162.03169	1.4986	VXIXUWQIVKSKSA	O=c1cc(O)c2ccccc2o1	0002907	Organic compounds	Phenylpropanoids and polyketides	Coumarins and derivatives	4-hydroxycoumarins	Shikimates and Phenylpropanoids	Coumarins	Simple coumarins	Magnoliopsida	10.1002/JSSC.200500003 $ 10.1007/BF00630133 $ 10.1007/BF02098388	0.000120605468737267		3	2	0.208565026521683	0.4	0.25	0.311263417248969
31	163.03887939453125	1.2669333333333335	0.828925493550647	Organic compounds	0.280995246690664	Lipids and lipid-like molecules	0.172620769905597	Fatty Acyls	0.123300549932569	Sesquiterpenoids	0.0595566897770708	Fatty acids	0.0739803299595416	Steroids	0.0923446301597562	Colensane and Clerodane diterpenoids	0.0400044030365228	1	2.36168823106956	C9H6O3										5	0.231893986463547	162.03169	2.131	GTWXSZIQNTUNKR	O=C(O)c1ccc2occc2c1	0000301	Organic compounds	Organoheterocyclic compounds	Benzofurans	Benzofurans	Shikimates and Phenylpropanoids	Coumarins	Furocoumarins	Eukaryota	10.1016/S0031-9422(00)89935-5	9.0657468746258e-05		2	3	0.231893986463547	0.1	0.25	0.168889587079441
